,date,title,contents,label,sentiment,긍부정 라벨 비고,esg 라벨(재진행)
79,2020-05-11,[정태인의 경제시평]‘한국형 뉴딜’과 그린뉴딜,자율주행차가 다니고 드론이 택배를 하는 ‘멋진 신세계’보다는 기후위기의 ‘아마겟돈’이 먼저 찾아올 것이다. 지금 당장 필요한 기술혁신의 목표는 탈탄소여야 한다. 지금 당장 필요한 인프라투자는 전기...,1,,(신세계 관련 없는 뉴스 : '신세계' 단어가 들어간 뉴스임),뉴스 목록에서 제외되어야..
80,2020-05-18,"‘코로나19 시대’ 변화하는 유통·식품 기업들, 생산·유통·재활용…거센 ‘...",신세계백화점은 본점 식품관 한우를 100% 무항생제 상품으로 교체한 데 이어 올해 안에 친환경·동물복지 인증 상품 비중을 기존 35%에서 60% 이상으로 확대한다. 식품업계에도 친환경 바람이 불고 있다. 농심은 생수...,1,1,,
81,2020-05-18,"맹동농협, 농산물 판로개척 유통업체 바이어 초청 간담회","맹동농협은 수박이 출하되는 6월초에도 쿠팡, 신세계몰, 농협몰 등 대형 온라인 쇼핑몰 판매 증대를 위한 농산물 상생마케팅 행사, 신용카드 및 유통센터 시식 프로모션을 진행할 계획이다. /음성 박명식기자",2,1,,
82,2020-05-20,신세계백화점 김해점 장학기금 기탁,신세계백화점 김해점이 20일 장학기금 3000만 원을 김해시인재육성장학재단에 기부했다 신세계백화점 김해점은 2018년부터 매년 3000만 원씩 기탁해 이번까지 누적기탁금이 9000만 원에 이른다. 이와 별도로 신세계는...,2,1,,
83,2020-05-25,"이마트, 고창 '못난이 왕고구마' 할인 판매.…코로나 피해 농가 지원","이밖에 신세계TV쇼핑은 65톤을 매입 못난이 고구마와 일반고구마를 한데 묶은 상품 1만세트를 선보여 방송시작 40분만에 완판했으며, 긴급 추가물량 3천세트를 추가 공수하기도 했다. 신세계 푸드도 3톤을 매입 '고구마...",2,1,,
84,2020-05-25,"지역 유통가, 상생 마케팅 '봇물'","광주신세계백화점 1층에서 오는 28일까지 계속되는 '전남 명품 농수특산물 상생장터'입니다. 앞서 지난달 열린 상생장터에서 닷새 만에 1억 8천6백만 원의 매출을 올릴 정도로 소비자들의 호응도 좋습니다. 특히, 신세계...",2,1,,
85,2020-05-26,"어려울수록 함께, 지역사회 활력소","앞으로도 이같은 행사를 계속 추진해나갈 생각입니다""} 신세계백화점도 지역중소기업 판로를 지원하는 특별전을 통해 상생에 동참하고 있습니다. 같이 갑시다. 어려울때 더욱 빛이 나는 상생의 노력이 지친 지역민의...",2,1,,
86,2020-05-26,광주신세계-전남도 농수축산물 판매 협약,"광주신세계는 전남도와 함께 지난 25일 백화점 1층에서 코로나19로 판매에 어려움이 있는 농어가와 중소업체의 전남 농수축산물 판로확대를 위한 업무협약을 체결했다. 이날 김영록 전남도지사, 유신열 신세계 영업본부장...",2,1,,
87,2020-05-27,"신세계건설, 대구시 주거 취약계층 위한 '사랑의 집수리' 지원",신세계건설은 대구시가 시행하고 있는 주거 취약계층을 위한 '사랑의 집수리' 사업에 참여한다고 27일 밝혔다. 앞서 신세계건설은 전날 대구시청에서 진행된 '사랑의 집수리' 사업 행사에 참여해 3000만원의 성금을...,2,1,,
88,2020-05-28,"전남 특산물 직거래장터, 올 수도권 첫 개장","이와 함께 전남도는 오는 6월 4일 경기 고양시 킨텍스에서 대한민국 명품 특산물 페스티벌을, 오는 6월 19일부터 25일까지 신세계백화점 대구점에서 영호남 상생장터를 개최한다. 이어 오는 6월말 신세계백화점 강남점에서...",2,1,,
89,2020-05-28,"광주신세계, 열화상 카메라 추가",코로나19 확산 방지를 위해 광주신세계가 유동 고객이 많은 백화점 후문과 버스터미널 방향 입구 2곳에 이어 본관 9층 아카데미 입구에도 열화상 카메라를 추가로 설치했다. &lt;광주신세계 제공&gt;,2,,?,
90,2020-05-29,"이마트, 제주 감귤사고 쇼핑지원금 받아가세요",시 신세계상품권 5천원을 쇼핑 지원금으로 제공한다. '제주 하우스 감귤' 1팩 가격은 1만 4900원으로 쇼핑지원금을 받으면 9900원에 구매하는 격이다. 팩당 상품권을 제공해 2팩 구매 시 신세계상품권 1만원을 받을 수...,2,1,,
91,2020-06-05,"중소기업유통센터, 소상공인 온라인 판로지원 박차","K쇼핑, SK스토아, 신세계TV쇼핑, 쇼핑엔티, W쇼핑 등 T-커머스 5개사와도 업무협약을 체결했다. 중소기업유통센터는 이번 협약을 통해 TV홈쇼핑·T-커머스의 방송지원비 1500만 원 또는 영상제작비 800만 원 등을 지원해...",2,1,,
92,2020-06-05,[지자체의 SR] 경기도 '2차 온라인 판로 개척' 참여 중소기업 모집,"입점 가능한 채널은 종합몰 8곳(롯데아이몰, GS샵, CJmall, Hmall, 홈앤쇼핑, 신세계몰, 이마트몰, 한샘몰), 오픈마켓 6곳(쿠팡, 인터파크, 옥션, 11번가, G마켓, G9), 소셜커머스 2곳(위메프, 티몬), 온라인플랫폼 1곳...",2,1,,
93,2020-06-08,대구신세계百 비대면 봉사활동 '눈길',"코로나19로 각계 각층의 온정의 손길이 줄어들고 있는 가운데, 대구신세계백화점(이하 대구신세계)이 비대면 방식으로 봉사활동을 전개해 눈길을 끌고 있다. 8일 대구신세계 관계자에 따르면 코로나19 사태로...",2,1,,
94,2020-06-12,[영암] 광주 신세계백화점서 농·특산물전 열어,전남 영암군(군수 전동평)이 광주 신세계백화점에서 '영암군 명품 농·특산물전'을 오는 18일까지 연다고... 영암군과 신세계백화점이 공동으로 마련한 행사다. 개장일인 12일에는 전동평 영암군수를 비롯해 고천수 군의원...,2,1,,
95,2020-06-12,코로나19가 깨운 재고의 가치… ‘기업·소비자 윈윈’ 재고쇼핑몰 주목,"지난 3일 신세계면세점 재고품을 최대 50% 할인된 가격에 판매해 전체 품목 93%가 품절되고 홈페이지 접속은 1시간 넘게 마비되기도 했다. 기업 재고상품과 리퍼브 제품, 유통기한 임박상품 등을 전문적으로 판매하는...",2,1,,
96,2020-06-15,"영암군, 농가돕기 '농특산물 판매전' 개최",광주 신세계백화점 영암 농특산물 판매전©영암군 전남 영암군이 광주 신세계백화점에서 지난 12일부터 오는 18일까지 농가돕기 '영암군 명품 농특산물전' 을 개최한다. 15일 영암군에 따르면 이번 행사는 코로나19로...,2,1,,
97,2020-06-15,"대구아쿠아리움, 코로나로 고생한 의료진 무료입장","대구아쿠아리움은 대구신세계백화점 9층에 위치해 있다. 국내 아쿠아리움 중 최고층에 위치한 실내형 해양 테마파크로, 4천415㎡의 면적을 △대구의 바다 △푸른 바다의 정원 △강물따라 △동물의 숲 △토코빌리지 등...",2,1,,
98,2020-06-15,광주 신세계백화점서 ‘영암 명품 농특산물전’,영암군은 오는 18일까지 광주 신세계백화점에서 ‘영암군 명품 농특산물전’을 진행한다. 이번... &lt;영암군 제공&gt;영암군은 15일 “광주 신세계백화점에서 지난 12일부터 오는 18일까지 ‘영암군 명품 농특산물전’이 열리고...,2,1,,
99,2020-06-16,재난지원금에 고객들 줄자…대형마트 “쇼핑지원금 쏩니다”,이마트는 17일부터 24일까지 한우 국거리·불고기를 신세계포인트 회원에게 40% 할인 판매한다. 이 같은 형태의 ‘쇼핑지원’은 통상 백화점에서 해 왔다. 모든 상품을 할인 판매하는 대형마트는 유통마진이 적기...,2,1,,
100,2020-06-17,"무안군, '친환경 농수특산물 특별전' 종료",무안 농수특산물 판촉(광주 신세계백화점)©무안군 전남 무안군이 지난 5일부터 7일간 코로나19 위기극복을 위해 광주 신세계백화점에서 개최한 '무안 명품 농수특산물 특별전'을 성황리 마무리했다. 이번 농수특산물...,2,1,,
101,2020-06-17,[무안] '명품 농수특산물 특별전' 성황리 마쳐,광주 신세계백화점에서 개최한 '무안 명품 농수특산물 특별전'을 성공적으로 마무리했다고 17일 밝혔다. 군에 따르면 이번 특별전은 광주 신세계백화점 지하 1층 식품관에서 12개 농가와 업체가 참여한 가운데 진행됐으며...,2,1,,
102,2020-07-08,"이마트, 대형마트 최초 '무항생제 영계' 판매 나서","이마트는 매장에서 직접 끓여 데우기만 하면 간편케 먹을 수 있는 '쌍둥이 영계백숙'을 16% 할인한 9980원에 판매하며 국산 활 전복(100g)을 행사카드 결제 시 50% 할인, 장어는 신세계 포인트 적립 시 30% 할인 판매한다....",1,1,,
103,2020-07-24,"전남 우수 농수산물, 신세계 강남점서 만난다",전남도가 '코로나19'로 인해 판매·유통이 어려운 전남 우수 농수특산물의 판로 개척을 위해 '신세계 강남점'에서 직거래 장터를 운영한다. 24일 전남도에 따르면 신세계 강남점은 하루 평균 20만 명이 방문하고 있으며...,2,1,,
104,2020-07-27,"대구신세계, 청도군과 함께하는 농특산물 판매전",대구 신세계백화점을 찾은 이승율 군수와 군의원 및 관계자들이 지난 25일 '청도복숭아 나눠주기 행사'를 실시했다. /청도군 제공 신세계백화점 대구점은 식품 장르에서 코로나19로 판로확보에 어려움을 겪는 지역...,2,1,,
105,2020-08-06,"스타필드, 전통시장과 함께 지역상생 모델 만들기 나선다","신세계프라퍼티는 스타필드 하남이 6일 하남시사회복지협의회와 전통시장의 경쟁력 강화를 위한 업무협약을... 신세계프라퍼티 임영록 대표는 ""앞으로도 스타필드는 지역과 함께 적극적인 상생활동을 진행하여 우수 상생...",20,1,,라벨 20 --> 2
106,2020-08-06,"전남사랑의열매-진도군, 코로나 극복 ‘개인 기부 활성화’ MOU",앞서 전남사회복지공동모금회에는 지난 4일 광주신세계(대표이사 이동훈)가 매년 폭염으로 어려움을 겪는 소외가정에 시원한 여름나기를 위한 이불 구입비로 1000만 원을 기탁한 바 있다. 전남사회복지공동모금회는...,2,1,,
107,2020-08-06,"스타필드, 전통시장과 함께 지역상생 모델 만들기 나선다",신세계프라퍼티는 스타필드 하남이 6일 하남시사회복지협의회와 전통시장의 경쟁력 강화를 위한 업무협약을 체결하고 지역사회와의 상생에 나선다고 밝혔다. 신세계프라퍼티에 따르면 스타필드 하남에서 열리는 이번...,2,1,,
108,2020-08-10,"신세계그룹, 수해 복구 성금 5억원 기탁","박유니 기자, 신세계그룹은 최근 집중호우로 인한 지역사회의 피해 복구를 위해 성금 5억원을 지원한다.... 앞서 신세계그룹은 전국재해구호협회를 통해 2016년 대구 서문시장 화재, 2019년 강원도 산불과 올해 2월에는...",2,1,,
109,2020-08-10,"신세계그룹, 수해 복구 성금 5억원 기탁","[전국재해구호협회 통해 장마로 인한 수해 복구 성금 5억원 전달] 신세계그룹은 최근 집중호우로 인한... 앞서 신세계그룹은 전국재해구호협회를 통해 2016년 대구 서문시장 화재, 2019년 강원도 산불과 올해 2월에는...",2,1,,
110,2020-08-10,"신세계그룹, 수해 복구 성금 5억 원 기탁","신세계그룹이 최근 집중호우로 인한 지역사회의 피해 복구를 위해 성금 5억 원을 지원한다고 10일 밝혔다.... 앞서 신세계그룹은 전국재해구호협회를 통해 2016년 대구 서문시장 화재, 2019년 강원도 산불과 올해 2월에는...",2,1,,
111,2020-08-11,수재민 아픔 덜어주는 유통·식음료업계,"지난 10일에는 롯데와 신세계그룹도 각각 10억원, 5억원을 수해 지역 지원을 위해 출연하고 기타 계열사들 역시 적극 수해 복구에 힘을 보탤 예정이라고 밝힌 바 있다.",2,1,,
112,2020-08-17,"광주신세계, ‘식사 대신 답례품’으로 고마움을 전하세요",광주신세계(이동훈 대표이사)가 코로나19 장기화로 일상 생활 속 많은 것들을 변화 시키고 있는 비대면 문화 확산세가 급속도록 빨라지고 있다. 또 코로나 바이러스 확산을 막기 위해 '식사보다 답례품 제공하기...,2,1,,
113,2020-08-19,"이마트, 농림축산식품부와 ‘대한민국 농할 갑시다’ 행사 실시",이마트는 이들 8가지 채소를 농림축산식품부 행사상품으로 지정하고 신세계포인트 회원 인증 시 1인당 최대 1만원까지 20% 할인 판매한다. 이마트는 길어진 장마에 채소가격 안정화를 위해 농림축산식품부의 지원은 물론...,2,1,,
114,2020-08-19,광주신세계-시 광역치매센터 '업무협약',광주신세계는 19일 광주광역치매센터와 치매 친화적인 지역사회를 만들기 위한 업무협약을 체결했다. 이날 협약식에는 추일한 광주광역치매 센터장과 이동훈 광주신세계 대표 등이 참석했으며 치매 예방 교육과 치매...,2,1,,
115,2020-08-20,"""장마로 채소값 상승"" 대형마트, 농림부와 손잡고 물가안정 나선다",이마트는 이 채소들을 농림축산식품부 행사상품으로 지정하고 신세계포인트 회원 인증 시 1인당 최대 1만원까지 20% 할인 판매한다. 이마트는 길어진 장마에 채소가격 안정화를 위해 농림축산식품부의 지원은 물론...,2,1,,
116,2020-08-21,"이마트, 26일까지 농산물 할인행사 진행",이번 행사는 긴 장마로 오른 채소 가격을 안정시키기 위한 것입니다. 이마트는 신세계 포인트 회원 인증 시 이들 품목을 1인당 최대 1만 원까지 20% 할인 판매한다고 설명했습니다.,2,1,,
117,2020-08-26,신세계-아트페어로 지역 예술가·화랑 돕고 ‘토요 콘서트’도,"신세계백화점이 지역 아티스트들을 위한 상생 플랫폼이 됐다. 길어지는 집콕으로 무기력해지기 쉬운 요즘, 백화점을 찾는 고객들에게 예술작품으로 힐링의 시간을 선사한 것이다. 올여름 선보인 신세계 아트페어 ‘동행...",2,1,,
