,date,title,contents
81,2020-01-13,"롯데하이마트온라인쇼핑몰, 1월 ‘어메이징 10데이즈’ 진행","롯데하이마트(대표 이동우)가 1월 13일부터 22일까지 롯데하이마트온라인쇼핑몰에서 ‘어메이징 10데이즈(AMAZING 10 DAYS)’를 진행한다. 한 달 중 최대 혜택을 선보이는 ‘어메이징 10데이즈’를 15,000여가지 상품..."
82,2020-01-13,'롯데하이마트 메가스토어' 매출 급증,롯데하이마트(대표 이동우) 메가스토어 잠실점에서 지난 9일 오픈 후 맞이한 첫 주말(1월 11일 토요일 ~ 1월 12일 일요일) 매출이 오픈 직전 주말(1월 4일 토요일 ~ 5일 일요일) 매출보다 세 배(200%) 늘었다. 롯데하이마트...
83,2020-01-13,[표][(13일/코스피 주가 Top 50 하락률] SK케미칼우 주가 하락률 1위 -10.8% ...,"▲ (39위)롯데하이마트, 주가하락률 : 약 -2.28% (거래량=  173522주), 13일 롯데하이마트  650원 상승, 시가총액 6575억원, 회전율 : 약 0.73% (=하루거래량/상장총주식수=  173522주/23608000주), 롯데하이마트..."
84,2020-01-13,롯데하이마트 ‘메가스토어’ 첫 주말 매출 3배 껑충,국내 최대 체험형 가전매장인 롯데하이마트 메가스토어 잠실점이 지난 9일 오픈 후 맞이한 첫 주말(11일~12일 일요일) 매출이 오픈 직전 주말(4~5일 ) 매출보다 세 배(200%) 늘었다. 롯데하이마트 메가스토어 잠실점은...
85,2020-01-13,'최저가 추락' 롯데하이마트…4분기 적자 가능성,롯데하이마트가 실적 부진으로 사상 최저가로 추락했다. 가전 판매량 감소로 영업이익이 급감한 데다 영업권 상각을 반영하면서 지난해 4분기 적자를 냈을 가능성도 제기된다. 롯데하이마트는 13일...
86,2020-01-13,"케빈 일바 부사장 ""많은 고객들에 일바 경험 공유 하는 것이 목표""",롯데하이마트 메가스토어 앞에서 ILVA 임원들의 모습ⓒ일바/오피피엘 - 롯데하이마트 메가스토어 잠실점 입점 - 좋은 품질과 좋은 가격으로 한국리빙시장 공략할 것 덴마크 최대 가구 브랜드 ILVA(일바)가 롯데...
87,2020-01-13,"휴테크 프리미엄 안마의자, 롯데하이마트 메가스토어 잠실점에 체험존 마련",헬스케어 전문 기업 휴테크산업(대표이사 주성진)이 국내 최대 규모의 롯데하이마트 메가스토어 잠실점에 안마의자 체험존을 마련했다. 지난 9일 오픈한 메가스토어 잠실점은 롯데하이마트 측에 따르면 축구장보다...
88,2020-01-13,오픈 첫주말 매출 2배↑…하이마트 메가스토어 '대박 조짐',지난 9일 문을 연 롯데하이마트 메가스토어가 그 주인공이다. 13일 롯데하이마트에 따르면 메가스토어 잠실점 오픈 후 첫 주말인 지난 11~12일 올린 매출이 직전 주말(1월 4~5일)보다 200%나 뛰었다. 업계에서는 향후...
89,2020-01-14,[에너지경제신문 오프라인] 먼저 만나는 에너지경제신문 헤드라인 - 1월 15일,"공동개발 롯데하이마트, 설 앞두고 협력사에 305억 조기지급 美 업체와 차량 음성인식기술 개발 맞손 석유관리원, 경제부총리 표창 수상 지평주조, 양평군에 1500만원 기탁 미래 과학인재 위한 카이스트 캠프 한화..."
90,2020-01-14,"롯데하이마트, 중소 파트너사 상품대금 조기지급",사진=롯데하이마트 롯데하이마트(대표 이동우)가 설을 앞두고 총 775개 중소 파트너사에 상품대금을 전액 현금으로 조기 지급한다. 롯데하이마트는 중소 파트너사에 총 305억원의 상품 대금을 전액 현금으로 조기...
91,2020-01-14,"`상생` 롯데하이마트, 상품대금 조기 지급",롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 상품대금 305억원을 전액 현금으로 조기 지급한다고 14일 밝혔다. 롯데하이마트는 지난 9일 257억원의 상품 대금을 1차로 중소 파트너사에 조기 지급했다. 14일에는...
92,2020-01-14,"엘리닉, 피부 맞춤서비스 체험 매장 오픈",차별화된 광량은 물론 소비자의 안구 보호를 최우선으로 한 ‘엘리닉 인텐시브 LED 마스크’는 안전성과 피부 개선 효과를 모두 충족한 제품이다.홈 뷰티 디바이스 브랜드 ‘엘리닉(L.linic)’이 17일 롯데하이마트...
93,2020-01-14,점포 통폐합·1층에 식당·체험공간 전환…유통업계 오프라인 매장 구조조정 ...,"◇가전양판점,점포 통폐합·체험 콘텐츠 확대 14일 유통업계에 따르면 가전양판점인 롯데하이마트는 올해 판매가 부진한 점포 11개 폐점하는 등 32곳의 점포를 이전·통폐합한다.비효율 점포의 구조조정을 통해 매장..."
94,2020-01-14,"하이마트, 설 맞이 상품대금 조기지급",롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 총 305억 원의 상품 대금을 전액 현금으로 조기 지급한다. 지난 9일 롯데하이마트는 257억 원의 상품 대금을 1차로 중소 파트너사에 조기 지급했다. 14일에는 48억 원의...
95,2020-01-14,"롯데하이마트, 중소 파트너사에 대금 조기 지급","롯데하이마트(대표 이동우)는 설을 앞두고 총 775개 중소 파트너사에 총 305억원의 상품대금을 전액 현금으로 조기 지급했다고 14일 밝혔다. 롯데하이마트는 앞서 지난 9일, 257억원의 상품 대금을 1차로 중소 파트너사에..."
96,2020-01-14,가전양판점도 ‘VIP고객 모시기’…전자랜드·하이마트 프리미엄 승부수,"국내 대표적인 가전양판점인 롯데하이마트는 고객이 오랜시간 머물며 즐길 수 있는 체험형 메가스토어 매장을 선보였으며, 전자랜드는 점포들을 프리미엄형으로 속속 변신 시키고 있다. 이들 가전양판점 업계도..."
97,2020-01-14,"롯데하이마트, 설 앞두고 상품대금 305억 조기지급","이코노미톡뉴스, ECONOMYTALK [최용선 기자 @이코노미톡뉴스] 롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 상품대금을 전액 현금으로 조기 지급한다. 롯데하이마트는 중소 파트너사에 총 305억 원의 상품 대금을..."
98,2020-01-14,"롯데하이마트, 설 앞두고 중소 파트너사에 상품대금 305억원 조기지급",롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 상품대금을 전액 현금으로 조기 지급한다. 롯데하이마트는 중소 파트너사에 총 305억원의 상품 대금을 전액 현금으로 조기 지급한다. 지난 9일에는 257억원의 상품...
99,2020-01-15,"롯데하이마트온라인쇼핑몰, 1월 최대 혜택 '어메이징 10데이즈' 진행","롯데하이마트는 13일부터 22일까지 롯데하이마트온라인쇼핑몰에서 1만5000여 상품, 200억 원 물량으로 준비한 '어메이징 10데이즈' 행사를 진행한다. (사진=롯데하이마트) ［뉴시안=박현 기자］롯데하이마트가..."
100,2020-01-15,'입고 바르고 보고 즐기고...' 다채로워지는 유통업계 체험공간 '활짝',최근 2배 이상 면적을 늘리며 리뉴얼해 오픈한 롯데하이마트 메가스토어 잠실점은 고객 체험-휴식에 중점을 두고 공간을 구성했다. 인기 온라인게임을 대형스크린을 통해 눈앞에서 관람할 수 있고 5G 체험관도 마련했다....
101,2020-01-15,[표][(15일/코스피 주가 Top 50 상승률] 한창 주가 상승률 1위 22.59% 올라 장...,"▲ (54위)롯데하이마트, 주가상승률 : 약 3.36% (거래량=  143681주), 15일 롯데하이마트  950원 상승, 시가총액 6893억원, 회전율 : 약 0.6% (=하루거래량/상장총주식수=  143681주/23608000주), 롯데하이마트..."
102,2020-01-15,"[주식인사이드] 코스피 주가정보 - 아이에스동서, 현대홈쇼핑, 태영건설 외 (...","47% 하락한 31,900원, ▲롯데하이마트(071840) 전일 대비 +3.36% 상승한 29,200원에 장마감됐다. 오후 4시 16분 현재 코스피 지수는 어제보다 7.90포인트(-0.31%) 하락한 2230.98으로 마감했다."
103,2020-01-15,덴마크 가구 브랜드 ILVA “많은 고객들에게 일바를 경험하게 하는 것이 목표...,덴마크 최대 가구 브랜드 ILVA(일바)가 롯데 하이마트 메가스토어 잠실점에 입점했다. 지난 9일 진행된 그랜드오프닝 행사에는 ILVA(일바)의 케빈 부사장과 제스퍼 프로덕트 매니저 등이 참석했다. ILVA(일바)는 덴마크...
104,2020-01-15,"[여름관련주 테마 13시 현재 주식 시황] 상승률 상위 종목, 하이트진로 2,700...","▲사진=ⓒ픽사베이여름관련주 테마 13시 상위 종목 한국거래소(krx)에 따르면 1월 15일 13시 34분 현재 여름관련주 테마에서는 하이트진로, 롯데하이마트, 보해양조, 오텍, 이지바이오 순으로 높은 상승률을..."
105,2020-01-15,"[15일 13시 여름관련주 오후의 테마종목] 하이트진로,롯데하이마트 등이 상승...","이 밖에 롯데하이마트와 보해양조 종목이 여름관련주테마주를 견인하고 있는 모양세다. 코스피상장기업인 롯데하이마트의 전일 거래량은 93,040주고, 외국인 거래비율은 11.73%이다. 보해양조의 전일 거래량은 2,821..."
106,2020-01-15,"[여름관련주 테마 오후 시황] 상승률 상위 종목, 하이트진로 +8.26%·롯데하이...","여름관련주 테마 오후 상승률 상위 종목15일 13시11분 현재 여름관련주 테마의 종목들 중 에서 하이트진로, 롯데하이마트, 보해양조 등이 높은 상승률을 보이고 있다. 가장 많이 상승하고 있는 하이트진로의..."
107,2020-01-15,"씨프로, 방문객 동선과 히트맵 한눈에 보는 ‘플로우히트맵’ 출시","이미 SK텔레콤, 롯데하이마트, 교보문고, 두타몰 등 국내의 대표적인 유통 브랜드에서 서비스를 도입해 활용하고 있으며, 다양한 업종에서 고객사가 늘어나고 있는 추세이다.[()]www.boannews.com) 무단전재-재배포금지&gt;"
108,2020-01-15,"씨프로, 매장 내 동선과 히트맵 한눈에 보여주는 플로우히트맵 출시","때문에 초기 도입에 따른 부담도 없어, 이미 SK텔레콤, 롯데하이마트, 교보문고, 두타몰 등 국내의 대표적인 유통 브랜드에서 서비스를 도입하여 활용하고 있으며, 다양한 업종에서 고객사가 늘어나고 있는 추세이다."
109,2020-01-16,"롯데하이마트, 모바일 앱 내 사후서비스 플랫폼 오픈 기념 이벤트","롯데하이마트 롯데하이마트(대표 이동우)가 모바일 앱 내 사후서비스(A/S) 신청 플랫폼 오픈을 맞아, 롯데하이마트온라인쇼핑몰 가입 회원을 대상으로 이벤트를 진행한다. 오는 31일까지 이벤트에 참여하는 회원들에게..."
110,2020-01-16,"다이슨, 국내 서비스 센터 19곳 추가 개설",지난 9일 롯데하이마트 메가스토어 잠실점에 국내 첫 다이슨 프리미엄 서비스 센터를 오픈한 다이슨코리아는 이날 제주시 이도동에 다이슨 전문 서비스 센터를 신규로 열었다. 다이슨코리아는 올해 잠실·제주 서비스...
111,2020-01-16,"다이슨 코리아, 프리미엄 서비스 센터 개설… 올해 19개 서비스 센터 오픈한다...","고객 서비스 강화의 시작으로, 다이슨 코리아는 1월 9일 롯데하이마트 메가스토어 잠실점에 국내 첫 다이슨 프리미엄 서비스 센터를 오픈해 운영 중이다. 다이슨 프리미엄 서비스 센터에서는 보증 기간 동안 제품 수리를..."
112,2020-01-16,"다이슨, 프리미엄 서비스센터 개설...택배·픽업서비스 강화",먼저 지난 9일 롯데하이마트 메가스토어 잠실점에 국내 첫 다이슨 프리미엄 서비스 센터를 오픈해 운영 중이다. 보증 기간 동안 제품 수리를 진행할 경우 전 제품에 대한 프리미엄 클리닝 서비스를 무상으로 지원하며...
113,2020-01-16,"다이슨 코리아, 프리미엄 서비스 센터 개설로 국내 고객 사로잡나","고객 서비스 강화의 시작으로, 다이슨 코리아는 지난 9일 롯데하이마트 메가스토어 잠실점에 국내 첫 다이슨 프리미엄 서비스 센터를 오픈해 운영 중이다. 다이슨 프리미엄 서비스 센터에서는 보증 기간 동안 제품 수리를..."
114,2020-01-16,"다이슨 ""올해 19개 국내 신규 서비스센터 오픈…고객 서비스 강화""","이는 지난 9일 롯데하이마트 메가스토어 잠실점에 이은 두 번째 프리미엄 서비스 센터로 제품 수리와 함께 에어건(air-gun)을 활용한 클리닝 서비스도 받을 수 있다. 다이슨 코리아 관계자는 ""차별화된 서비스를 제공하는..."
115,2020-01-16,"LG 휘센 씽큐 에어컨, '필터 청소 로봇' 탑재 눈길","이 부사장은 ""구체적인 점유율은 말하기 어렵지만 지난해 LG베스트샵에서 팔린 에어컨이 삼성디지털프라자보다는 많은 것 같다""면서 ""롯데하이마트·전자랜드 등 주요 가전양판점 등에서도 저희가 더 많이 파는 것으로..."
116,2020-01-16,"롯데하이마트, 모바일 앱 내 A/S 플랫폼 오픈 기념 이벤트","포쓰저널 김성현 minus3810@gmail.com 롯데하이마트는 모바일 앱 내 사후서비스(A/S) 신청 플랫폼 오픈을 맞아 이달 31일까지 롯데하이마트온라인쇼핑몰 가입 회원 대상?‘홈케어 서비스’ 이용권 증정 이벤트, 수리비 환급..."
117,2020-01-16,찾는 사람이 없네… 롱패딩 판매량이 갑자기 뚝 떨어진 이유,지난 1~15일 겨울가전 판매량은 전년 동기보다 약 20% 줄었다. 전자랜드 관계자는 “예년보다 높은 기온 탓으로 보고 있다”고 했다.롯데하이마트 역시 수치를 밝히지 않았지만 “전년대비 상황이 좋지 않다”고 전했다.
118,2020-01-16,"[주식인사이드] 코스피 주가정보 - 아이에스동서, 현대홈쇼핑, 태영건설 외 (...","29% 상승한 32,950원, ▲롯데하이마트(071840) 전일 대비 -0.51% 하락한 29,050원에 장마감됐다. 오후 4시 19분 현재 코스피 지수는 어제보다 17.07포인트(+0.76%) 상승한 2248.05으로 마감했다."
