,date,title,contents,label,sentiment, ,Unnamed: 6
76,2020-01-13,롯데하이마트 ‘메가스토어’ 첫 주말 매출 3배 껑충,국내 최대 체험형 가전매장인 롯데하이마트 메가스토어 잠실점이 지난 9일 오픈 후 맞이한 첫 주말(11일~12일 일요일) 매출이 오픈 직전 주말(4~5일 ) 매출보다 세 배(200%) 늘었다. 롯데하이마트 메가스토어 잠실점은...,2,0.0,,
77,2020-01-13,"PB는 싸다?···'프리미엄', '친환경'으로 승부수","GS리테일은 자사 PB상품에 기존 대비 인쇄 도수(잉크 개수)를 줄이고, 일부 제품에 생분해 재질의 필름을 사용해 친환경 트렌드를 디자인에 적극 반영하기도 했다. 유통업계 관계자는 ""오프라인이 온라인에 경쟁하려면...",1,1.0,,
78,2020-01-14,"방심위, 마감 앞둔 으뜸효율가전 환급 강조한 현대홈쇼핑 의견진술 결정",환급 신청 가능한 것처럼 시청자 오인케 한 문제 방송통신심의위원회 광고심의소위원회는 14일 회의를 열고 전기밥솥을 판매하면서 시청자를 오인케한 현대홈쇼핑에 의견진술 청취를 결정했다. 의견진술 청취는...,2,0.0,12.0,
79,2020-01-14,"롯데하이마트, 설 앞두고 중소 파트너사에 상품대금 305억원 조기지급",롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 상품대금을 전액 현금으로 조기 지급한다. 롯데하이마트는 중소 파트너사에 총 305억원의 상품 대금을 전액 현금으로 조기 지급한다. 지난 9일에는 257억원의 상품...,2,1.0,,
80,2020-01-14,"롯데하이마트, 설 앞두고 상품대금 305억 조기지급","이코노미톡뉴스, ECONOMYTALK [최용선 기자 @이코노미톡뉴스] 롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 상품대금을 전액 현금으로 조기 지급한다. 롯데하이마트는 중소 파트너사에 총 305억 원의 상품 대금을...",2,1.0,,
81,2020-01-14,"롯데하이마트, 중소 파트너사에 대금 조기 지급","롯데하이마트(대표 이동우)는 설을 앞두고 총 775개 중소 파트너사에 총 305억원의 상품대금을 전액 현금으로 조기 지급했다고 14일 밝혔다. 롯데하이마트는 앞서 지난 9일, 257억원의 상품 대금을 1차로 중소 파트너사에...",2,1.0,,
82,2020-01-14,"하이마트, 설 맞이 상품대금 조기지급",롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 총 305억 원의 상품 대금을 전액 현금으로 조기 지급한다. 지난 9일 롯데하이마트는 257억 원의 상품 대금을 1차로 중소 파트너사에 조기 지급했다. 14일에는 48억 원의...,2,1.0,,
83,2020-01-14,점포 통폐합·1층에 식당·체험공간 전환…유통업계 오프라인 매장 구조조정 ...,"◇가전양판점,점포 통폐합·체험 콘텐츠 확대 14일 유통업계에 따르면 가전양판점인 롯데하이마트는 올해 판매가 부진한 점포 11개 폐점하는 등 32곳의 점포를 이전·통폐합한다.비효율 점포의 구조조정을 통해 매장...",2,1.0,,
84,2020-01-14,"롯데하이마트, 중소 파트너사 상품대금 조기지급",사진=롯데하이마트 롯데하이마트(대표 이동우)가 설을 앞두고 총 775개 중소 파트너사에 상품대금을 전액 현금으로 조기 지급한다. 롯데하이마트는 중소 파트너사에 총 305억원의 상품 대금을 전액 현금으로 조기...,2,1.0,,
85,2020-01-14,"아름다운가게, 나눔보따리 통해 소외계층 지원","12일 경기고등학교에서 진행된 서울 행사에는 아름다운가게 홍명희 이사장과 LG생활건강 박헌영 전무, 동국제강 김지훈 이사가 참석했다. 사회는 아름다운가게 홍보대사인 SBS 손범규 아나운서가 맡았다. 모델 송해나는...",1,1.0,,
86,2020-01-14,나인트리 호텔 동대문' 오픈…친환경 등에 업고 '실속형 고객' 유혹,"LG생활건강 드봉의 제품을 사용한다. 나인트리 호텔 관계자는 ""다른 나인트리 호텔 지점에 펌프를 눌러쓰는 커다란 용기 모양의 디스펜서가 있다면 이곳은 벽면 고정 방식의 디스펜서를 갖췄다""며 ""나인트리 호텔이...",1,,,
87,2020-01-14,"에너지公, 에너지절약 문화 확산 주도",이를 위해 오는 17일 GS리테일 본사에서 관련기업들과 전사적 에너지절감을 위한?행사를 개최하고?에너지시스템 실사 및 사용 매뉴얼 검토 자문 등 공동 캠페인을 진행할 예정이다. 이를 통해 에너지절약 착한가게...,1,1.0,,
88,2020-01-14,"`상생` 롯데하이마트, 상품대금 조기 지급",롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 상품대금 305억원을 전액 현금으로 조기 지급한다고 14일 밝혔다. 롯데하이마트는 지난 9일 257억원의 상품 대금을 1차로 중소 파트너사에 조기 지급했다. 14일에는...,2,1.0,,
89,2020-01-15,입고 바르고 보고 즐기고...' 다채로워지는 유통업계 체험공간 '활짝',최근 2배 이상 면적을 늘리며 리뉴얼해 오픈한 롯데하이마트 메가스토어 잠실점은 고객 체험-휴식에 중점을 두고 공간을 구성했다. 인기 온라인게임을 대형스크린을 통해 눈앞에서 관람할 수 있고 5G 체험관도 마련했다....,2,1.0,,
90,2020-01-15,"최태원 SK그룹 회장, 지난해 사회공헌 온라인 언급량 1위","참고로 신세계그룹의 정용진 부회장 처럼 동일인의 자녀가 실질적으로 그룹을 이끌고 있는 경우에는 그... 정용진 신세계그룹 부회장 435건 등이었다. 이밖에 김승연 한화그룹 회장 395건, 정의선 현대자동차그룹 총괄...",2,1.0,,
91,2020-01-15,친환경' 재기 노리는 GS…LNG화력발전소에 저감설비 구축,"강화와 친환경 제품과 서비스 수요의 증가에 적극 대응해야 한다""고 강조했다. 한편 GS리테일도 편의점 GS2의 커피 브랜드 ‘카페25'에서 쓰는 종이컵의 코팅제를 친환경 소재로 바꾸는 등 친환경 경영을 하고 있다.",1,1.0,,
92,2020-01-16,충남도 - 환경부 미세먼지 저감 `어깨동무',"환경부와 충남도는 16일 오후 충남 천안시 신세계백화점 문화홀에서 `맑은 공기, 푸른 하늘 만들기 범도민 실천다짐대회'를 열었다. 이날 행사에는 조명래 환경부 장관과 양승조 충남도지사를 비롯해 산업계·시민단체...",1,1.0,,
93,2020-01-16,"충남도-환경부, 미세먼지 문제 해결 위해 협력한다","［동양일보 정래수 기자］충남도는 16일 천안 신세계백화점 문화홀에서 '맑은 공기, 푸른 하늘 만들기 범도민 실천 다짐대회'를 개최했다. 조명래 환경부 장관과 양승조 충남지사, 산업계 대표, 시민사회단체, 도민 등...",1,1.0,,
94,2020-01-16,"환경부·충남, 맑은 공기·푸른 하늘 만들기 '맞손'","환경부(장관 조명래)와 충청남도(도지사 양승조)는 16일 천안시 신세계백화점 문화홀에서 '맑은 공기, 푸른 하늘 만들기 범도민 실천다짐대회'를 개최했다. 행사에 앞서 환담을 가진 조명래 장관과 양승조 지사는 충남...",1,1.0,,
95,2020-01-16,"삼진어묵, 친환경-공정 무역 등 '실용'에 '의미'까지 더한 선물세트 인기","#현대백화점-신세계백화점, 백화점도 착한 소비에 집중 현대백화점은 이번 설부터 과일 선물세트에... 신세계백화점도 착한 소비에 주목한 건 마찬가지다. 신세계백화점은 올해 발행한 설 선물 카탈로그에 처음으로...",1,1.0,,
96,2020-01-16,"GS25, 명절 당일 휴무 신청제 도입...설날 휴무 편의점 늘어날까",16일 업계에 따르면 GS리테일이 운영하는 GS25는 지난해 말 ‘명절 당일 휴무 신청제’를 도입했다. 당초 이 회사는 가맹 계약 당시 명절 휴무 여부를 선택하고 본사와의 협의를 거쳐 명절 휴무를 결정했었다. 이번 명절...,2,1.0,,
97,2020-01-16,"충남도, 16일 천안서 미세먼지 저감 '범도민 실천다짐대회'","도는 16일 천안 신세계백화점 문화홀에서 도가 주최하고, 충청남도지속가능발전협의회(대표회장 이진헌)가 주관한 '맑은 공기, 푸른 하늘 만들기 범도민 실천다짐대회'를 개최했다고 밝혔다.양승조 지사와 조명래 환경부...",1,1.0,,
98,2020-01-17,U+ 아이들나라' 체험 놀이공간 운영,"LG유플러스는 온 가족이 유아전용 서비스 아이들나라와 증강현실(AR), 가상현실(VR) 콘텐츠를 실감나게 경험할 수 있는 미디어 체험 놀이 공간인 U+아이들나라를 롯데 하이마트 잠실점에 구축해 2년간 운영한다고 17일...",2,1.0,,
99,2020-01-17,"LGU+, 미디어 체험 놀이 공간 'U+아이들나라' 운영","LG유플러스는 온 가족이 유아 전용 서비스 '아이들나라'와 AR, VR 콘텐츠를 실감 나게 경험할 수 있는 미디어 체험 놀이 공간인 'U+아이들나라'를 롯데 하이마트 잠실점에 구축하고 2년간 운영한다고 17일 밝혔다....",2,1.0,,
100,2020-01-17,"한국에너지공단, GS리테일과 에너지절약 착한가게 캠페인 확산 협력",한국에너지공단(이사장 김창섭)과 GS리테일(사장 조윤성)은 17일 GS리테일 본사(GS타워)에서 '에너지절약 실천 문화 확산을 위한 업무협약'을 체결했다. 금번 업무협약에서 GS리테일은 자사 편의점과 화장품스토어 등 전국...,2,1.0,,
101,2020-01-17,"LG유플러스, 미디어 체험 놀이 공간 'U+아이들나라' 개장","지난 11일 롯데하이마트 잠실점 내 구축된 미디어 체험 놀이 공간 'U+아이들나라'에서 '캐리와 친구들' 초청행사가 진행되고 있다. (사진=LG유플러스) LG유플러스는 온 가족이 유아전용 서비스 '아이들나라'와 AR, VR...",2,1.0,,
102,2020-01-17,"조윤성 김창섭, GS리테일 한국에너지공단 함께 에너지 절약 협력",조윤성 GS리테일 사장(왼쪽)과 김창섭 한국에너지공단 이사장이 17일 에너지절약 실천문화 확산을 위한 업무협약을 맺은 뒤에 GS25지에스강남점에서 기념사진을 촬영하고 있다. GS리테일이 한국에너지공단과 손잡고...,2,1.0,,
103,2020-01-17,"LG유플러스, 미디어 체험 놀이존 'U+아이들나라' 개장","LG유플러스는 ""온 가족이 유아전용 서비스 '아이들나라'와 AR, VR 콘텐츠를 실감나게 경험할 수 있는 미디어 체험 놀이 공간인 'U+아이들나라'를 롯데 하이마트 잠실점에 구축, 2년간 운영한다""고 16일 밝혔다. 'U+아이들나라...",2,1.0,,
104,2020-01-17,"LG유플러스, 미디어 체험 놀이존 ‘U+아이들나라’ 개장",LG유플러스는 17일 서울 잠실 롯데하이마트 잠실점에 이 같은 체험 공간인 ‘U+아이들나라’를 개장하고 앞으로 2년간 운영한다고 밝혔다. ‘U+아이들나라’ 체험존은 고객만족도 1위 유아 전용 서비스 아이들나라와...,2,1.0,,
105,2020-01-17,"롯데하이마트, 'Hi(하이) 과학교실' 진행","사진=롯데하이마트 롯데하이마트(대표 이동우)가 겨울방학을 맞아 1, 2월 두 달간 'Hi(하이) 과학교실'을 진행한다. 'Hi(하이) 과학교실'은 방학기간 돌봄이 필요한 지역사회 아동을 대상으로 과학교육 기회를 제공하는...",2,1.0,,
106,2020-01-17,새해 위문으로 장병들 복무의지 북돋아!,"이번에 증정한 위문품은 ‘(사)희망을 나누는 사람들’이 LG생활건강으로부터 후원받은 샴푸, 바디워시 등의 생활용품으로 ?약 1억 원 상당이다. 2018년 12월에 2작전사와 업무협약을 체결한 ‘(사)희망을 나누는 사람들’...",2,1.0,,
107,2020-01-17,"한국에너지공단, GS리테일과 ‘에너지절약 실천 문화 확산’ MOU 체결","한국에너지공단(이사장 김창섭, 이하 공단)과 GS리테일(사장 조윤성)은 17일 GS리테일 본사(GS타워)에서 ‘에너지절약 실천 문화 확산을 위한 업무협약’을 체결했다. 금번 업무협약을 통해 GS리테일은 자사 편의점과...",2,1.0,,
108,2020-01-17,"에너지公?GS리테일, 에너지절약 착한가게 캠페인 확산 '맞손'","에너지절약 착한가게 문화 확산 업무협약식을 마치고 김창섭 한국에너지공단 이사장(좌측), 조윤성 GS리테일 사장(우측)이 GS25 역삼 프리미엄점을 방문해 조정숙 점주에게 에너지절약 착한가게 1호점 현판식을 수여하고...",2,1.0,,
109,2020-01-17,"롯데하이마트, 지역 아동 대상 '하이 과학교실' 진행",롯데하이마트가 고객들에게 받은 사랑을 지역 사회 아동에게 돌려준다. 겨울방학을 맞아 1월과 2월 두 달간 과학교실을 열고 돌봄이 필요한 아동들을 대상으로 과학교육 기회를 제공하기로 했다. 롯데하이마트는 아동들이...,2,1.0,,
110,2020-01-17,"LG유플러스, 미디어 체험 놀이존 'U+아이들나라' 개장","LG유플러스(부회장 하현회)가 온 가족이 유아전용 서비스 '아이들나라'와 AR, VR 콘텐츠를 실감나게 경험할 수 있는 미디어 체험 놀이 공간인 'U+아이들나라'를 롯데 하이마트 잠실점에 구축, 2년간 운영한다고 17일...",2,1.0,,
111,2020-01-17,"롯데하이마트, 겨울방학 맞아 ‘Hi(하이) 과학교실’ 진행","롯데하이마트(대표 이동우)가 겨울방학을 맞아 1, 2월 두 달간 ‘Hi(하이) 과학교실’을 진행한다. ‘Hi(하이) 과학교실’은 방학기간 돌봄이 필요한 지역사회 아동을 대상으로 과학교육 기회를 제공하는 롯데하이마트...",2,1.0,,
112,2020-01-17,GS리테일 '에너지 절약 실천' MOU 체결,"GS리테일은 17일 서울 역삼동 GS타워 본사에서 한국에너지공단과 ‘에너지절약 실천 문화 확산을 위한 업무협약’을 체결했다. GS리테일은 전국 1만4000개의 GS25를비롯해 GS THE FRESH, 랄라블라 등 오프라인 점포 플랫폼과...",2,1.0,,
113,2020-01-17,"에너지공단, GS리테일과 '착한가게' 확산나서","한국에너지공단 김창섭 이사장(좌측)과 GS25 역삼 프리미엄점 조정숙 점주(중앙), GS리테일 조윤성 사장(우측)이 '에너지절약 실천 문화 확산 착한가게 캠페인' 일환으로 GS25 역삼 프리미엄점을 방문해 에너지절약...",2,1.0,,
114,2020-01-17,"에너지공단, 에너지절약 실천 문화 확산",한국에너지공단(김창섭?이사장)과?GS리테일(조윤성?사장)이?17일?서울?GS강남타워에서?'에너지절약?실천?문화?확산을?위한?업무협약'을?체결했다. 에너지공단은?GS리테일의?전사적?에너지절감을?위한...,2,1.0,,
115,2020-01-17,"[현장톡톡] GS리테일-에너지공단 에너지 절약 캠페인 ""적정온도 유지해 전기요...",GS리테일도 함께하는 에너지 절감 겨울철 실내 적정온도 18˚C에서 20˚C 지키고 난방할 땐 문 닫고 조명 LED로만 바꿔도 편의점 당 월 18만원 전기요금 절감 GS리테일 전국 오프라인 매장 '에너지 절약 캠페인' 참가 선언...,2,1.0,,
