date,abstract,pre_label,sentiment,score,sent_range,model_keyword,corpus_keyword
2022-01-05,"현대백화점, 중소협력사 결제대금 설 전 조기지급 이에 따라 현대백화점·현대홈쇼핑·현대그린푸드·한섬·현대리바트·현대백화점면세점·현대L&amp;C·현대렌탈케어 등 12개 계열사와 거래하는 중소 협력사들은 설 연휴 전인 오는 26일에 결제대금을 받게 된다....",0,0,2.9232354,보통부정,0,0
2022-01-05,"현대백화점그룹, 설 앞두고 중소 협력사 결제대금 5400억원 조기 지급 현대백화점그룹은 현대백화점·현대홈쇼핑·현대그린푸드·한섬·현대리바트·현대백화점면세점·현대LC·현대렌탈케어 등 12개 계열사와 거래하는 중소 협력사의 결제대금 5400억원을 설 연휴 전인 오는 26일에...",0,0,2.9232354,보통부정,0,0
2022-01-05,"현대백화점그룹, 중소협력사 결제대금 5400억 조기 지급 2022.01.05 aaa22@newspim.com 조기 지급 대상은 현대백화점과 거래하는 2500여 곳을 포함해 현대홈쇼핑·현대그린푸드·한섬·현대리바트·현대백화점면세점·현대L&amp;C·현대렌탈케어 등 12개 현대백화점그룹 계열사와...",0,0,1.9441863,중립,0,0
2022-01-05,"기관 투매, 코스피 '출렁'...반도체 · 삼성바이오 · 셀트리온 '급락' LG생활건강(-2.45%), 아모레퍼시픽(-2.70%), 코스맥스(-3.08%), 아모레G(-2.34%) 등이 하락했다. 효성티앤씨(3.96%), 효성화학(3.43%) 등이 실적 호전 전망 영향으로 급등했다. 현대건설기계도 실적 주목 속에 17.29...",0,0,2.8659575,보통부정,0,0
2022-01-05,[편의점 24시] 꿀맥주에 진심인 GS25와 뭐든지 빌려주는 CU GS리테일이 운영하는 편의점 GS25는 21년 한 해 동안 허니(꿀) 맛 상품(상위 10개 품목)의 매출 데이터를 살펴본 결과 전년 대비 93.7% 신장한 것으로 확인했다. 지난 2014년 허니버터칩의 열풍으로 시작된 허니(꿀) 맛...,1,0,1.9441863,중립,신제품 신세계까사, 
2022-01-05,"""백화점·편의점도…"" 더욱 치열해진 퀵커머스 경쟁 GS홈쇼핑과 합병한 GS리테일(007070)은 퀵커머스 확대를 위해 배달 앱 2위 요기요와 부릉을 운영하는 메쉬코리아 지분을 인수하고, 전국 1만6000개에 달하는 오프라인 매장을 물류 거점으로 활용한다는 계획이다....",1,0,3.644483,보통부정,광주시립미술관 청년작가초대전, 
2022-01-05,"11번가, 26일까지 설 기획전...최대 15% 할인 LG생활건강, 애경산업, 코카-콜라, 동서식품, 테팔, 아이깨끗해 등 가공식품, 생필품, 리빙 카테고리 내 주요 브랜드 23개의 선물세트를 중심으로 500여개 상품들을 최대 25% 할인가에 선보인다. 11번가에 입점한 다수...",0,0,1.8186839,중립,0,0
2022-01-05,"11번가, 26일까지 '2022 설맞이 범국민축제' 개최 또 ‘LG생활건강’, ‘애경’, ‘코카-콜라’, ‘동서식품’, ‘테팔’, ‘아이깨끗해’ 등 가공식품, 생필품, 리빙 카테고리 내 주요 브랜드 23개의 선물세트를 중심으로 약 500여개 상품들을 최대 25% 할인가에...",0,1,2.0506375,중립,0,0
2022-01-05,"설 전 '협력사 결제' 서두르는 기업들 그 덕분에 한결 어깨가 가벼워진 협력사는 현대백화점과 현대홈쇼핑, 현대그린푸드, 한섬, 현대리바트, 현대백화점면세점, 현대L&amp;C, 현대렌탈케어 등 12개 계열사와 거래하는 중소 협력사 7천300여 곳이다. 이들 협력사에...",0,0,4.235497,강한부정,0,0
2022-01-05,"LG그룹주 하락 우세, LG디스플레이 5%대 급락 LG화학은 3%대 상승 LG생활건강 주가도 2.45%(2만7천 원) 하락한 107만5천 원에 거래를 끝냈다. LG 주가는 1.21%(1천 원) 떨어진 8만1400원에, LG이노텍 주가는 0.57%(2천 원) 내린 34만7천 원에 장을 마무리했다. 반면 LG화학 주가는 3.11...",0,1,2.0506375,중립,0,0
2022-01-05,"아모레퍼시픽 ‘뉴뷰티’ vs LG생활건강 ‘명품뷰티’…뷰티시장 패권놓고 한... 아모레퍼시픽과 LG생활건강이 뷰티시장 패권을 둘러싸고 재차 한판승부를 펼친다. 아모레퍼시픽이 LG생활건강에 빼앗긴 뷰티왕관을 탈환에 성공할지, 아니면 LG생활건강이 아모레퍼시픽의 거친 도전을 물리치고 왕좌...",0,0,2.9799285,보통부정,0,0
2022-01-05,"11번가, '2022 설 맞이 범국민축제'…할인·쿠폰 혜택 LG생활건강, 애경, 코카-콜라, 동서식품, 테팔, 아이깨끗해 등 가공식품, 생필품, 리빙 카테고리 내 주요 브랜드 23개의 선물세트를 중심으로 약 500여 개 상품들을 최대 25% 할인가에 선보인다. 11번가에 입점한 다수...",0,0,2.9799285,보통부정,0,0
2022-01-05,롯데도 미니스톱 인수전 가세...신세계와 또 '승부' 롯데그룹이 미니스톱 인수전에 뛰어들었습니다. 업계에 따르면 최근 마감한 미니스톱 매각 본입찰에 세븐일레븐을 운영하는 롯데가 참여한 것으로 전해졌습니다. 앞서 이마트24와 사모펀드 운용사인 넵스톤홀딩스...,0,0,4.0462165,강한부정,0,0
2022-01-05,미니스톱 인수전 개막…롯데·신세계 다시 맞붙을까 5일 유통업계에 따르면 최근 마감된 미니스톱 매각 본입찰에 신세계그룹의 이마트24와 사모펀드 운용사인... 롯데와 신세계[004170]의 경쟁 구도 형성 가능성에 관심이 쏠리고 있다. 한국미니스톱은 일본 미니스톱이 100...,0,0,1.1169865,중립,0,0
2022-01-05,"서장훈, “쌍꺼풀 수술? 10년째 얘기 중인데 안 했다” #제보자_윤상 (라스) 허리가 하나도 안 아프고 금방 끝나서 신세계더라. 그다음부터 자주 가는데 왔다 갔다 지나가시는 주민분들이 보시고 엄청 신기해하신다”고 해 웃음을 자아냈다. 이야기를 듣던 유세윤이 “혹시 왁싱도 하세요?”라는...",0,1,1.9312532,중립,0,0
2022-01-05,"롯데도 미니스톱 인수전 가세···신세계와 맞붙는다 롯데와 신세계는 지난 2018년 미니스톱이 처음 매물로 나왔을 때도 맞붙은 바 있다. 약 1만 개의 점포를 보유한 세븐일레븐이 미니스톱(2,620개)을 인수하면 업계 1·2위인 CU와 GS25를 바짝 추격할 수 있다. CU와 GS25는...",0,1,2.15818,약한긍정,0,0
2022-01-05,롯데·신세계 한국미니스톱 인수전에 참여 미니스톱 매각에 신세계와 롯데가 참여한 것으로 알려졌다. 5일 유통업계에 따르면 최근 마감된 미니스톱 매각 본입찰에 신세계그룹의 이마트24와 사모펀드 운용사인 앵커프라이빗에쿼티-식자재 유통사 넵스톤홀딩스...,0,1,2.0506375,중립,0,0
2022-01-05,"[AT 편의점 소식] CU·세븐일레븐·GS25 GS25, 급성장 허니 트렌드...2022년 ‘꿀맥주’로 이어간다 GS리테일이 운영하는 편의점 GS25는 지난해 허니(꿀) 맛 상품(상위 10개 품목)의 매출 데이터를 살펴본 결과 전년 대비 93.7% 신장했다고 밝혔다....",1,1,2.0506375,중립,쇼핑몰 불모지, 
2022-01-05,"홈쇼핑 송출수수료, 매출액의 절반…채널 경쟁·판매수수료 인하 압박 이중고 현대홈쇼핑은 라이브 커머스 고정 프로그램을 크게 늘리며 지난해 3분기까지 라이브 커머스 누적매출액 1천억원을 달성하기도 했다. 이는 2020년 라이브 커머스 전체 매출(285억원)의 4배에 달하는 수준이다. GS리테일의...",0,0,2.9232354,보통부정,0,0
2022-01-05,"서장훈 “쌍꺼풀 수술 10년째 해명중, 안 했다‥母도 처음 보고 놀라”(라스) (가보니) 너무 편하고 허리가 하나도 안 아프고 금방 끝나고 신세계더라. 그때부터 예약해서 가는데 집 앞이니까 날 보시고. 엄청 신기한 구경거리인 거다""라며 소문이 퍼진 계기를 전했다. 서장훈은 왁싱도 받냐는 질문엔...",0,0,1.1169865,중립,0,0
2022-01-05,"현대百그룹, 협력사 결제대금 5400억 조기에 지급 현대백화점그룹은 현대백화점·현대홈쇼핑·현대그린푸드·한섬·현대리바트·현대백화점면세점·현대L&amp;C·현대렌탈케어 등 12개 계열사와 거래하는 중소 협력사의 결제대금 5400억원을 당초 지급일보다 앞당겨 설 연휴...",0,0,2.9232354,보통부정,0,0
2022-01-05,"코지마, 2022년 설맞이 특별 프로모션 실시 이와 더불어, 전국 롯데하이마트에서는 오는 15일부터 2월 3일까지 '레전드 시그니처', '마스터', '마스터 블랙' 모델을 대상으로 행사를 연다. 동일 상품 2대 구매 시 캐시백 100만원을, 3대 구매 시 캐시백 200만 원을...",0,1,2.0506375,중립,0,0
2022-01-05,"롯데하이마트 양산점, 공식 애플샵과 서비스센터 입점 경남 양산시에 위치한 롯데하이마트 양산점에서 공식 애플스토어 매장이 입점한다고 밝혔다. 양산점 애플샵은 아이폰은 물론 애플워치, 아이패드, 맥북, 아이맥 등의 제품을 직접 체험해 볼 수 있고, 한 쪽에는 애플...",0,0,2.8008873,약한부정,0,0
2022-01-05,"롯데하이마트 상도점, 리뉴얼 오픈 세일 진행 하이마트 상도점이 오는 14일 리뉴얼 오픈 세일을 진행한다고 5일 밝혔다. 먼저 TV, 세탁기, 건조기... 사전 예약은 '하이마트 상도점' 검색 후 네이버 예약을 통해 방문·비대면 모두 신청 가능하다. 상담 예약 시 가전...",0,0,1.9441863,중립,0,0
2022-01-05,"코지마, ‘2022년 설맞이 특별 프로모션’ 실시 이와 더불어 전국 롯데하이마트에서는 오는 15일부터 2월 3일까지 ‘레전드 시그니처’, ‘마스터’, ‘마스터 블랙’ 모델을 대상으로 행사를 연다. 동일 상품 2대 구매 시 캐시백 100만원을, 3대 구매 시 캐시백...",0,1,2.0506375,중립,0,0
2022-01-05,"롯데하이마트 장림점, 리뉴얼 오픈 세일 진행 하이마트 장림점이 리뉴얼 오픈세일 행사를 진행한다고 5일 밝혔다. 이번 행사는 오는 7일부터 16일까지 총... 사전 예약은 '하이마트 장림점' 검색 후 네이버 예약을 통해 신청 가능하며, 상담을 통한 온라인 비대면...",0,1,2.1691642,약한긍정,0,0
2022-01-05,"GS25, 꿀 제품군 성장세에 꿀 맥주 출시 사진/GS25 GS리테일이 운영하는 편의점 GS25는 작년 한 해 꿀이 들어간 상품군의 매출이 신장했다고 5일 밝혔다. GS25는 꿀 계열의 상품군 10개 품목의 매출 데이터를 분석한 결과, 전년 대비 93.7% 성장했다고...",0,1,2.1691642,약한긍정,0,0
2022-01-05,"설 앞두고 홈헬스케어 마케팅 뜨거워진다 전국 롯데하이마트에서는 오는 15일부터 2월3일까지 ‘레전드 시그니처’, ‘마스터’, ‘마스터 블랙’ 모델 가운데 동일 상품 2대를 구매하면 캐시백 100만 원을, 3대를 구매하면 캐시백 200만 원을 지급한다. 전국...",0,0,2.8008873,약한부정,0,0
2022-01-05,"설 앞둔 유통가, 어떤 프로모션이 있을까…기획전·상품권 등 혜택 빵빵 양윤정 GS리테일 라이프리빙팀장은 “매년 GS25에서 명절 선물을 구매하는 고객이 늘어남에 따라 미코노미와 프리미엄 선호 트렌드에 부합하기 위해 더욱 다양한 상품들을 준비했다”며 “일반 명절 선물 또한 사전...",0,0,3.644483,보통부정,0,0
2022-01-05,"GS25, 꾸준한 '꿀맛' 인기에 달콤한 '허니에일' 선보여 GS25가 출시하는 허니에일캔 500mL 상품 (사진=GS리테일 제공) GS리테일이 운영하는 편의점 GS25는 2021년 한 해 동안 허니(꿀) 맛 상품(상위 10개 품목)의 매출 데이터를 살펴본 결과 전년 대비 93.7% 신장한 것으로...",0,0,4.235497,강한부정,0,0
2022-01-05,"GS25, 맛도 매출도 '꿀맛'… '꿀 수제맥주' 출시 뉴데일리 조현우 기자 = GS리테일이 운영하는 편의점 GS25가 꿀맛 수제맥주를 선보인다. 5일 GS25는 바프(HABF)와 협업을 통해 ‘허니에일캔500㎖’ 수제맥주를 선보인다고 밝혔다. 가격은 4500원, 알코올 도수는 4.3%다....",0,0,3.644483,보통부정,0,0
2022-01-05,"홈쇼핑 송출수수료, 매출액의 절반…채널 경쟁·판매수수료 인하 압박 이중고 GS리테일의 GS샵은 라이브 커머스를 제작·대행해주는 '문래라이브'를 시작했다. 방송 콘텐츠 기획부터 연출, 영상아트, 진행자, 채팅지원, 송출 기술 등 라이브 커머스와 관련한 전 과정을 서비스한다. CJ온스타일도...",0,1,2.0506375,중립,0,0
2022-01-05,"현대백화점그룹, 중소협력사 결제대금 5400억 조기 지급 현대백화점과 현대홈쇼핑, 현대그린푸드, 한섬, 현대리바트, 현대백화점면세점, 현대L&amp;C, 현대렌탈케어 등 12개 계열사와 거래하는 중소협력사의 결제대금 5400억 원을 당초 지급일보다 앞당겨 설 연휴 전인 오는...",0,0,2.9232354,보통부정,0,0
2022-01-05,"현대백화점그룹, 중소협력사 결제대금 5400억 조기 지급 현대백화점·현대홈쇼핑·현대그린푸드·한섬·현대리바트·현대백화점면세점·현대L&amp;C·현대렌탈케어 등 12개 계열사와 거래하는 중소 협력업체 7300여 곳에 지급할 예정이다. 현대백화점그룹 관계자는 “설 명절을...",0,0,2.9232354,보통부정,0,0
2022-01-05,"GS더프레시, 만감류 매출 지난해 33.9% 신장 사진=GS더프레시 GS리테일이 운영하는 GS더프레시(GS THE FRESH, GS수퍼마켓)는 지난해 만감류 매출이 33.9% 신장하며 9.1% 신장에 그친 밀감류를 크게 앞질렀다고 5일 밝혔다. 가장 큰 신장폭을 보인 만감류는 천혜향으로...",0,0,3.644483,보통부정,0,0
2022-01-05,"롯데하이마트 오광장점, 애플 스토어 입점 사진 : 롯데하이마트 오광장점 애플샵 내부 경북 포항시 북구에 위치한 롯데하이마트 오광장점에 공식 애플샵이 입점한다고 밝혔다. 아이폰 시리즈를 비롯하여 아이패드, 맥북, 아이맥 등 제품 체험 공간과 각종 액세서리...",0,0,4.0462165,보통부정,0,0
2022-01-06,"월드홈닥터, ""전세계인들 올바른 수면 책임진다"" 한편 월드홈닥터는 이번 전시회가 마무리되면 1월 15일부터 23일까지롯데하이마트 월드타워점에서 CES 2022 출품작들을 모아 개최하는 '제 3회 혁신상품 체험관'에도 참가하고 자사 쇼핑몰도 오픈해 국내 고객들에게도...",0,0,2.5961537,약한부정,0,0
2022-01-06,"롯데하이마트 병점점, 1월 7일 리뉴얼 오픈 롯데하이마트 병점점이 리뉴얼 오픈 세일을 진행한다고 밝혔다. 프리미엄 가전스토어로 리뉴얼 오픈될 병점점은 다가오는 7일~16일까지 10일 동안 진행되며 입주, 이사, 웨딩을 앞둔 고객에게는 추가적인 할인 혜택을...",0,2,1.6630702,중립,0,0
2022-01-06,"롯데하이마트 병점점, 리뉴얼 오픈 세일 진행 롯데하이마트 병점점이 오는 7일 오픈 세일 행사를 진행한다고 밝혔다.행사는 16일까지 총 10일간 진행될 예정이며, 입주, 이사, 웨딩을 앞둔 고객에게는 추가적인 할인 혜택을 지급한다. 필수 가전제품으로 자리 잡은 TV...",0,0,4.0462165,보통부정,0,0
2022-01-06,"LG생활건강, '후 환유 동안고 스페셜 에디션' 출시 LG생활건강(대표 차석용)은 이 시대의 왕후에게 새해의 평안과 변치 않는 아름다움을 염원하는 '후 환유 동안고 스페셜 에디션'을 선보였다고 6일 밝혔다.​​ ​'환유 동안고 스페셜 에디션'은 '후'에서 선보이는 2022년 첫...",0,1,2.0506375,중립,0,0
